id,event_a_id,event_b_id,direction,layer_type,layer_entity_id,connection_type,strength_score,source_count,time_distance,manual_strength,manual_reason,verification_status,verified_by,verified_at,curated_status,curated_by,curated_at,curation_note,created_at,updated_at
3992,24449,15950,bidirectional,location,2013226,follows,6.98,1,1,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
3993,15950,16008,bidirectional,location,2013226,follows,7,1,0,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
3994,16008,7972,bidirectional,location,2013226,follows,6.84,1,8,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
3995,7972,22442,bidirectional,location,2013226,follows,6.96,1,2,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
3996,14032,22580,forward,location,2012973,follows,6,1,514,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
3997,22580,16371,forward,location,2012973,follows,6,1,81,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
3998,16371,18312,forward,location,2012973,follows,6,1,171,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
3999,18312,13570,forward,location,2012973,follows,6,1,116,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4000,13570,6557,forward,location,2012973,follows,6,1,402,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4001,6557,15333,bidirectional,location,2012973,follows,6.96,1,2,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4002,15333,26380,forward,location,2012973,follows,6.58,1,21,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4003,26380,14035,bidirectional,location,2012973,follows,6.84,1,8,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4004,14035,33284,forward,location,2012973,follows,6.36,1,32,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4005,33284,31741,bidirectional,location,2012973,follows,6.9,1,5,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4006,31741,29753,forward,location,2012973,follows,6.5600000000000005,1,22,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4007,29753,20189,bidirectional,location,2012973,follows,6.92,1,4,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4008,20189,31755,bidirectional,location,2012973,follows,7,1,0,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4009,31755,28496,bidirectional,location,2012973,follows,6.98,1,1,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4010,28496,15767,bidirectional,location,2012973,follows,6.98,1,1,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4011,15767,19475,bidirectional,location,2012973,follows,6.8,1,10,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4012,9641,6416,forward,location,2610827,follows,6,1,338,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4013,6416,12547,forward,location,2610827,follows,6.26,1,37,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4014,12547,19984,bidirectional,location,2610827,follows,7,1,0,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4015,19984,16033,forward,location,2610827,follows,6,1,94,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4016,16033,20805,forward,location,2610827,follows,6.62,1,19,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4017,20805,6580,bidirectional,location,2610827,follows,6.82,1,9,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4018,6580,14626,bidirectional,location,2610827,follows,6.82,1,9,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4019,14626,32417,bidirectional,location,2610827,follows,6.98,1,1,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4020,32417,30546,bidirectional,location,2610827,follows,6.94,1,3,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4021,30546,32606,bidirectional,location,2610827,follows,6.96,1,2,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4022,32606,32605,bidirectional,location,2610827,follows,7,1,0,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4023,32605,31981,bidirectional,location,2610827,follows,6.98,1,1,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4024,31981,31969,bidirectional,location,2610827,follows,7,1,0,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4025,31969,31984,bidirectional,location,2610827,follows,6.98,1,1,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4026,31984,29291,bidirectional,location,2610827,follows,7,1,0,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4027,29291,22067,bidirectional,location,2610827,follows,6.94,1,3,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4028,26757,25389,forward,location,1116840,follows,6,1,204,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4029,25389,16772,forward,location,1116840,follows,6.2,1,40,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4030,16772,22665,forward,location,1116840,follows,6.06,1,47,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4031,22665,5208,forward,location,1116840,follows,6,1,67,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4032,5208,14848,forward,location,1116840,follows,6.22,1,39,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4033,14848,19344,bidirectional,location,1116840,follows,6.86,1,7,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4034,19344,6210,forward,location,1116840,follows,6.78,1,11,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4035,6210,22674,bidirectional,location,1116840,follows,6.96,1,2,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4036,22674,5194,forward,location,1116840,follows,6.72,1,14,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4037,5194,5476,forward,location,1116840,follows,6,1,52,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4038,5476,31894,forward,location,1116840,follows,6.02,1,49,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4039,31894,29469,bidirectional,location,1116840,follows,6.98,1,1,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4040,29469,28083,forward,location,1116840,follows,6.5,1,25,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4041,28083,29531,bidirectional,location,1116840,follows,6.94,1,3,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4042,29531,8585,bidirectional,location,1116840,follows,6.94,1,3,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4043,8183,25934,bidirectional,location,2012920,follows,6.9,1,5,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4044,25934,25935,bidirectional,location,2012920,follows,6.8,1,10,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4045,25935,11509,forward,location,2012920,follows,6.44,1,28,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4046,11509,11088,bidirectional,location,2012920,follows,6.94,1,3,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4047,11088,22684,forward,location,2012920,follows,6.28,1,36,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4048,22684,17254,forward,location,2012920,follows,6.36,1,32,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4049,17254,28262,forward,location,2012920,follows,6.62,1,19,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4050,28262,16956,bidirectional,location,2012920,follows,6.88,1,6,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4051,16956,5593,bidirectional,location,2012920,follows,6.8,1,10,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4052,5593,14135,bidirectional,location,2012920,follows,6.96,1,2,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4053,14135,33107,forward,location,2012920,follows,6.4,1,30,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4054,33107,29877,forward,location,2012920,follows,6.78,1,11,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4055,29877,19533,forward,location,2012920,follows,6.76,1,12,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4056,19533,19498,bidirectional,location,2012920,follows,7,1,0,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4057,24595,11016,forward,location,2610788,follows,6.52,1,24,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4058,11016,25888,forward,location,2610788,follows,6.74,1,13,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4059,25888,17979,bidirectional,location,2610788,follows,6.98,1,1,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4060,17979,20844,bidirectional,location,2610788,follows,7,1,0,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4061,20844,33112,bidirectional,location,2610788,follows,6.98,1,1,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4062,33112,9384,bidirectional,location,2610788,follows,7,1,0,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4063,9384,29767,bidirectional,location,2610788,follows,7,1,0,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4064,29767,9383,bidirectional,location,2610788,follows,6.98,1,1,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4065,9383,9434,bidirectional,location,2610788,follows,7,1,0,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4066,9434,5610,bidirectional,location,2610788,follows,6.98,1,1,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4067,5610,29979,bidirectional,location,2610788,follows,6.86,1,7,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4068,29979,31287,bidirectional,location,2610788,follows,6.98,1,1,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4069,31287,32650,bidirectional,location,2610788,follows,6.98,1,1,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4070,21290,12026,forward,location,1116861,follows,6,1,185,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4071,12026,11094,forward,location,1116861,follows,6,1,656,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4072,11094,22731,forward,location,1116861,follows,6.78,1,11,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4073,22731,11915,forward,location,1116861,follows,6.1,1,45,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4074,11915,26787,bidirectional,location,1116861,follows,6.86,1,7,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4075,26787,16928,bidirectional,location,1116861,follows,6.98,1,1,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4076,16928,11885,bidirectional,location,1116861,follows,6.98,1,1,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4077,11885,5431,bidirectional,location,1116861,follows,6.86,1,7,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4078,5431,8271,forward,location,1116861,follows,6,1,95,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4079,8271,6546,bidirectional,location,1116861,follows,7,1,0,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4080,6546,32537,forward,location,1116861,follows,6,1,97,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4081,32537,11994,forward,location,1116861,follows,6.38,1,31,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4082,11994,20147,bidirectional,location,1116861,follows,6.98,1,1,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4083,21349,19658,forward,location,2610802,follows,6.68,1,16,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4084,19658,25427,forward,location,2610802,follows,6,1,65,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4085,25427,8328,forward,location,2610802,follows,6,1,167,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4086,8328,23910,bidirectional,location,2610802,follows,6.96,1,2,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4087,23910,7776,bidirectional,location,2610802,follows,6.94,1,3,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4088,7776,14541,forward,location,2610802,follows,6.52,1,24,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4089,14541,9483,forward,location,2610802,follows,6.5600000000000005,1,22,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4090,9483,26718,forward,location,2610802,follows,6,1,50,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4091,26718,33264,forward,location,2610802,follows,6,1,73,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4092,33264,15684,forward,location,2610802,follows,6,1,53,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4093,15684,22599,forward,location,2610802,follows,6.48,1,26,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4094,22599,29143,bidirectional,location,2610802,follows,6.86,1,7,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4095,29143,30425,forward,location,2610802,follows,6.3,1,35,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4096,17092,12515,bidirectional,location,2012931,follows,6.88,1,6,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4097,12515,23944,forward,location,2012931,follows,6.64,1,18,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4098,23944,20977,bidirectional,location,2012931,follows,7,1,0,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4099,20977,12402,forward,location,2012931,follows,6.68,1,16,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4100,12402,18242,forward,location,2012931,follows,6,1,62,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4101,18242,12516,forward,location,2012931,follows,6.5,1,25,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4102,12516,26625,forward,location,2012931,follows,6.48,1,26,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4103,26625,23881,bidirectional,location,2012931,follows,6.92,1,4,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4104,23881,18274,forward,location,2012931,follows,6.2,1,40,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4105,18274,6900,forward,location,2012931,follows,6,1,198,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4106,6900,5438,bidirectional,location,2012931,follows,7,1,0,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4107,5438,25388,forward,location,2012931,follows,6.54,1,23,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4108,25388,5511,forward,location,2012931,follows,6,1,52,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4109,12042,21748,bidirectional,location,1415470,follows,6.92,1,4,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4110,21748,5859,forward,location,1415470,follows,6.58,1,21,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4111,5859,15288,forward,location,1415470,follows,6,1,234,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4112,15288,8936,forward,location,1415470,follows,6,1,55,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4113,8936,11893,bidirectional,location,1415470,follows,7,1,0,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4114,11893,20416,bidirectional,location,1415470,follows,7,1,0,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4115,20416,8622,forward,location,1415470,follows,6,1,126,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4116,8622,22849,bidirectional,location,1415470,follows,6.96,1,2,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4117,22849,25369,forward,location,1415470,follows,6.66,1,17,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4118,25369,8748,bidirectional,location,1415470,follows,6.88,1,6,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4119,8748,30667,forward,location,1415470,follows,6.74,1,13,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4120,30667,8128,bidirectional,location,1415470,follows,6.88,1,6,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4121,14513,31732,forward,location,1117837,follows,6,1,260,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4122,31732,14435,forward,location,1117837,follows,6,1,103,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4123,14435,26224,forward,location,1117837,follows,6.3,1,35,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4124,26224,23436,bidirectional,location,1117837,follows,6.86,1,7,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4125,23436,27585,forward,location,1117837,follows,6,1,280,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4126,27585,6330,forward,location,1117837,follows,6,1,73,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4127,6330,11219,forward,location,1117837,follows,6.52,1,24,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4128,11219,18899,forward,location,1117837,follows,6,1,331,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4129,18899,14105,forward,location,1117837,follows,6,1,129,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4130,14105,27403,bidirectional,location,1117837,follows,6.98,1,1,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4131,27403,19903,forward,location,1117837,follows,6,1,170,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4132,17027,5620,forward,location,520207,follows,6.6,1,20,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4133,5620,8193,forward,location,520207,follows,6,1,2229,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4134,8193,22807,bidirectional,location,520207,follows,7,1,0,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4135,22807,11723,bidirectional,location,520207,follows,7,1,0,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
4136,11723,31427,forward,location,520207,follows,6,1,87,,,unverified,,,,,,,2026-02-13 20:23:14.551631,2026-02-13 20:23:14.551631
