event_id,person_id,role,description
8124,1651310,conflict,
20797,1651312,conflict,
25807,1651312,conflict,
19830,1651312,conflict,
11175,1651312,conflict,
8098,1651373,conflict,
5202,1651380,conflict,
25302,1651380,conflict,
19589,1651391,conflict,
8131,1651402,conflict,
16790,1651499,conflict,
16785,1651617,conflict,
16741,1651620,conflict,
19589,1651643,conflict,
25400,1651723,conflict,
8115,1651994,conflict,
22512,1652011,conflict,
19589,1652032,conflict,
16741,1652032,conflict,
16742,1652060,conflict,
19588,1652273,conflict,
25279,1652276,conflict,
16741,1652334,conflict,
5194,1652363,conflict,
16755,1652401,conflict,
25286,1652691,conflict,
25286,1652780,conflict,
8115,1652811,conflict,
13852,1652811,conflict,
8131,1652908,conflict,
9800,1653032,conflict,
13851,1653130,conflict,
14290,1653293,conflict,
14116,1653521,conflict,
19806,1653555,conflict,
16792,1653670,conflict,
16755,1653670,conflict,
19589,1653688,conflict,
10852,1653706,participant_in,
19588,1653760,conflict,
19589,1653766,conflict,
19589,1653771,conflict,
17061,1653814,conflict,
5194,1653816,conflict,
19806,1653820,conflict,
5194,1653897,conflict,
5194,1653925,conflict,
19589,1653940,conflict,
17061,1653940,conflict,
16741,1653940,conflict,
14153,1653940,conflict,
5305,1653940,conflict,
14608,1653957,conflict,
6774,1654007,participant_in,
25279,1654023,conflict,
19589,1654071,conflict,
19589,1654074,conflict,
12329,1654086,conflict,
6822,1654107,conflict,
19633,1654124,conflict,
12567,1654145,conflict,
16785,1654193,conflict,
13893,1654193,conflict,
16755,1654323,conflict,
22691,1654323,conflict,
25400,1654323,conflict,
19588,1654592,conflict,
5546,1654682,conflict,
14454,1654682,conflict,
11287,1654682,conflict,
19596,1654704,conflict,
22478,1654714,conflict,
16785,1654714,conflict,
20310,1654726,conflict,
19629,1654786,conflict,
19900,1654786,conflict,
20025,1654789,conflict,
16792,1654815,conflict,
25848,1654817,conflict,
19589,1654841,conflict,
16741,1654841,conflict,
20025,1654841,conflict,
25286,1654850,conflict,
11014,1654935,conflict,
11013,1654935,conflict,
19597,1654935,conflict,
13835,1654935,conflict,
25423,1654935,conflict,
25279,1654953,conflict,
17204,1654953,conflict,
17278,1654953,conflict,
14202,1654965,conflict,
19633,1654970,conflict,
19629,1655034,conflict,
19604,1655044,conflict,
26219,1655064,significant_event,
23328,1655122,conflict,
8273,1655122,conflict,
14029,1655122,conflict,
14041,1655122,conflict,
19629,1655141,conflict,
25279,1655160,conflict,
25294,1655183,conflict,
22797,1655195,conflict,
11441,1655195,conflict,
12781,1655195,conflict,
26715,1655195,conflict,
16742,1655359,conflict,
22811,1655453,conflict,
19711,1655462,conflict,
19788,1655478,conflict,
19591,1655478,conflict,
22665,1655478,conflict,
24027,1655490,participant_in,
19604,1655511,conflict,
16785,1655573,conflict,
25286,1655576,conflict,
19649,1655581,conflict,
19596,1655626,conflict,
16785,1655698,conflict,
19588,1655746,conflict,
25574,1655758,conflict,
16785,1655798,conflict,
19638,1655811,conflict,
22512,1655822,conflict,
19643,1655864,conflict,
16742,1655979,conflict,
16755,1655995,conflict,
19649,1656022,conflict,
5199,1656022,conflict,
19613,1656022,conflict,
19649,1656023,conflict,
19589,1656088,conflict,
16785,1656109,conflict,
19588,1656182,conflict,
25655,1656334,conflict,
19589,1656336,conflict,
16755,1656375,conflict,
13928,1656375,conflict,
16763,1656386,conflict,
16785,1656414,conflict,
25299,1656452,conflict,
14919,1656452,conflict,
20172,1656452,conflict,
11578,1656452,conflict,
5208,1656478,conflict,
8743,1656478,conflict,
16742,1656484,conflict,
23333,1656504,conflict,
25964,1656504,conflict,
11421,1656504,conflict,
19753,1656504,conflict,
22555,1656504,conflict,
5892,1656504,conflict,
19665,1656519,conflict,
19711,1656519,conflict,
23231,1656535,conflict,
8143,1656613,conflict,
16750,1656618,conflict,
22512,1656625,conflict,
16742,1656641,conflict,
16909,1656652,conflict,
22472,1656658,conflict,
11014,1656658,conflict,
19589,1656715,conflict,
11109,1656726,conflict,
11446,1656771,conflict,
5833,1656771,conflict,
13873,1656791,conflict,
25299,1656857,conflict,
13917,1656881,conflict,
23112,1656881,conflict,
24130,1656881,conflict,
19648,1656881,conflict,
15850,1656881,conflict,
26846,1656958,participant_in,
5851,1657056,conflict,
8273,1657075,conflict,
22840,1657075,conflict,
25918,1657075,conflict,
8143,1657110,conflict,
22448,1657559,conflict,
25303,1657566,conflict,
13873,1657585,conflict,
16764,1657585,conflict,
8170,1657585,conflict,
16850,1657585,conflict,
25513,1657585,conflict,
16792,1657622,conflict,
11007,1657622,participant_in,
13888,1657759,conflict,
11287,1657869,conflict,
16742,1657929,conflict,
20158,1658037,participant_in,
19589,1658068,conflict,
25286,1658209,conflict,
25286,1658255,conflict,
8119,1658255,conflict,
16742,1658453,conflict,
16785,1658596,conflict,
10210,1658656,conflict,
11345,1658839,conflict,
19649,1658885,conflict,
19649,1658911,conflict,
19649,1658939,conflict,
19596,1658963,conflict,
19588,1658998,conflict,
16832,1659119,conflict,
16742,1659146,conflict,
22853,1659148,conflict,
13892,1659796,conflict,
25400,1660172,conflict,
16911,1660245,conflict,
25407,1660281,conflict,
16859,1660281,conflict,
11375,1660312,conflict,
19629,1660320,conflict,
25407,1660322,conflict,
8763,1660322,conflict,
20016,1660322,conflict,
17002,1660322,conflict,
16859,1660322,conflict,
22501,1660492,conflict,
25286,1660542,conflict,
19589,1660849,conflict,
25686,1660936,conflict,
22863,1660936,conflict,
14269,1660936,conflict,
17166,1660936,conflict,
19588,1660975,conflict,
25958,1661038,conflict,
25410,1661038,conflict,
25340,1661038,conflict,
25286,1661068,conflict,
8604,1661109,conflict,
19589,1661144,conflict,
22512,1661154,conflict,
14277,1661154,conflict,
17162,1661178,conflict,
19625,1661180,conflict,
22512,1661201,conflict,
16785,1661270,conflict,
16741,1661461,conflict,
8751,1661461,conflict,
17348,1661461,conflict,
17203,1661461,conflict,
14134,1661461,conflict,
5689,1661461,conflict,
13973,1661461,conflict,
5687,1661461,conflict,
16993,1661461,conflict,
14111,1661461,conflict,
11440,1661461,conflict,
16918,1661461,conflict,
19596,1661489,conflict,
8226,1661489,conflict,
8510,1661498,conflict,
8121,1661576,conflict,
14396,1661713,conflict,
22946,1661732,conflict,
19588,1661869,conflict,
19589,1661900,conflict,
19604,1662139,conflict,
5889,1662217,conflict,
12248,1662291,conflict,
15283,1662291,conflict,
17088,1662291,conflict,
24055,1662291,conflict,
23935,1662291,conflict,
8477,1662291,conflict,
16785,1662681,conflict,
16742,1662883,conflict,
22523,1662992,conflict,
16755,1663129,conflict,
16792,1663511,conflict,
16755,1663511,conflict,
16741,1663522,conflict,
14153,1663522,conflict,
19589,1663522,conflict,
11565,1663542,conflict,
14966,1663542,conflict,
13896,1663542,conflict,
8832,1663542,conflict,
19588,1663551,conflict,
25279,1663561,conflict,
19649,1663602,conflict,
5199,1663602,conflict,
19711,1663831,conflict,
5749,1663888,conflict,
27654,1663888,conflict,
19589,1663981,conflict,
16742,1663989,conflict,
16755,1664005,conflict,
16742,1664035,conflict,
19589,1664051,conflict,
13840,1664179,conflict,
19635,1664180,conflict,
13840,1664198,conflict,
16742,1664272,conflict,
16741,1664297,conflict,
19589,1664297,conflict,
19589,1664427,conflict,
16741,1664468,conflict,
25286,1664529,conflict,
8124,1664645,conflict,
8130,1664645,conflict,
11666,1664645,conflict,
17425,1664645,conflict,
25286,1664741,conflict,
25280,1664899,conflict,
5195,1664899,conflict,
22540,1664899,conflict,
19620,1664899,conflict,
25511,1664899,conflict,
8205,1664899,conflict,
13832,1664899,conflict,
16785,1664949,conflict,
19635,1665022,conflict,
8834,1665076,conflict,
6084,1665076,conflict,
5194,1665079,conflict,
5386,1665083,conflict,
19665,1665083,conflict,
19589,1665105,conflict,
19589,1665157,conflict,
5670,1665258,conflict,
22470,1665464,conflict,
22448,1665470,conflict,
25286,1665592,conflict,
20018,1666048,conflict,
16785,1666385,conflict,
22472,1666542,conflict,
16785,1666593,conflict,
5194,1666603,conflict,
25574,1666664,conflict,
23325,1666664,conflict,
11055,1666757,conflict,
8386,1666757,conflict,
16755,1666796,conflict,
22665,1666839,conflict,
14777,1666844,conflict,
12841,1666844,conflict,
13852,1666871,conflict,
8487,1666991,conflict,
19589,1666992,conflict,
16741,1666992,conflict,
19589,1667040,conflict,
16742,1667076,conflict,
25279,1667130,conflict,
19588,1667259,conflict,
16792,1667306,conflict,
16755,1667306,conflict,
5194,1667306,conflict,
19589,1667547,conflict,
11288,1667595,conflict,
8124,1667595,conflict,
8130,1667595,conflict,
16796,1667723,conflict,
22500,1667893,conflict,
13890,1667893,conflict,
6203,1667974,conflict,
13248,1667974,conflict,
10068,1667974,conflict,
21622,1667974,conflict,
19588,1668005,conflict,
22448,1668110,conflict,
16742,1668178,conflict,
19649,1668213,conflict,
23036,1668229,conflict,
5500,1668229,conflict,
22448,1668282,conflict,
11029,1668305,conflict,
19588,1668317,conflict,
16755,1668506,conflict,
19649,1668544,conflict,
16785,1668653,conflict,
5194,1668675,conflict,
16785,1668688,conflict,
19588,1668700,conflict,
14120,1668700,conflict,
25286,1668707,conflict,
11109,1668708,conflict,
14120,1668777,conflict,
19589,1668797,conflict,
5546,1668818,conflict,
11287,1668818,conflict,
26336,1668843,conflict,
11578,1668843,conflict,
16792,1668843,conflict,
22772,1668843,conflict,
22758,1668843,conflict,
5498,1668843,conflict,
25287,1668843,conflict,
13873,1668982,conflict,
16764,1668982,conflict,
16850,1668982,conflict,
19711,1668982,conflict,
11421,1669007,conflict,
19589,1669074,conflict,
8675,1669108,conflict,
20304,1669194,conflict,
16742,1669306,conflict,
16785,1669306,conflict,
16785,1669318,conflict,
14720,1669453,conflict,
19589,1669453,conflict,
8815,1669453,conflict,
17312,1669453,conflict,
17285,1669453,conflict,
25286,1669571,conflict,
16741,1669574,conflict,
16792,1669635,conflict,
14290,1669701,conflict,
19711,1669702,conflict,
22500,1669715,conflict,
19589,1669842,conflict,
20193,1669842,conflict,
14368,1669842,conflict,
5283,1669850,conflict,
25286,1669895,conflict,
25286,1670018,conflict,
25286,1670111,conflict,
19739,1670286,conflict,
19589,1670314,conflict,
13888,1670428,conflict,
16755,1670453,conflict,
5194,1670453,conflict,
25286,1670459,conflict,
11120,1670459,conflict,
11007,1671090,participant_in,
16792,1671094,conflict,
22446,1671108,conflict,
13892,1671153,conflict,
16755,1671371,conflict,
25286,1671419,conflict,
16755,1671770,conflict,
25286,1671823,conflict,
13630,1672021,conflict,
19604,1672171,conflict,
22478,1672475,conflict,
19633,1672475,conflict,
13873,1672601,conflict,
25279,1672634,conflict,
22619,1672737,conflict,
25286,1672816,conflict,
16742,1673302,conflict,
25494,1673338,conflict,
22478,1673673,conflict,
16785,1673791,conflict,
11467,1673926,conflict,
8664,1673926,conflict,
11541,1673926,conflict,
25335,1673926,conflict,
19589,1673926,significant_event,
25286,1673940,conflict,
19588,1674075,conflict,
22478,1674307,conflict,
25303,1674307,conflict,
16785,1674307,conflict,
16742,1674540,conflict,
25286,1674603,conflict,
25286,1674618,conflict,
25286,1674634,conflict,
13840,1674817,conflict,
13840,1674932,conflict,
8178,1674998,conflict,
16742,1675076,conflict,
22619,1675217,conflict,
25286,1675821,conflict,
16750,1676013,conflict,
19597,1676027,conflict,
25574,1676092,conflict,
19596,1676540,conflict,
19588,1676857,conflict,
19589,1676858,conflict,
22470,1676921,conflict,
19649,1676981,conflict,
5199,1676981,conflict,
16742,1676997,conflict,
19588,1677203,conflict,
11008,1677465,conflict,
5326,1677515,conflict,
5700,1677515,conflict,
25286,1677597,conflict,
11288,1677606,conflict,
16755,1677664,conflict,
22496,1677682,conflict,
13946,1677682,conflict,
19589,1677902,conflict,
16742,1677940,conflict,
25286,1677953,conflict,
25286,1677976,conflict,
14493,1678111,conflict,
25289,1678111,conflict,
19914,1678167,conflict,
5194,1678232,conflict,
22478,1678344,conflict,
22500,1678344,conflict,
19588,1678404,conflict,
19588,1678688,conflict,
17200,1678780,conflict,
16116,1678892,conflict,
16785,1678911,conflict,
11421,1679056,conflict,
11421,1679062,conflict,
19589,1679150,conflict,
19589,1679329,conflict,
16763,1679355,conflict,
11496,1679358,conflict,
5194,1679368,conflict,
19589,1679558,conflict,
16792,1679617,conflict,
16755,1679649,conflict,
11007,1679652,participant_in,
5201,1680070,conflict,
16784,1680070,conflict,
19963,1680487,conflict,
5200,1680487,conflict,
25311,1680657,participant_in,
25279,1680716,conflict,
5386,1680749,conflict,
19649,1680749,conflict,
5199,1680749,conflict,
19589,1680752,conflict,
19589,1680791,conflict,
16741,1680791,conflict,
19589,1680817,conflict,
19589,1680828,significant_event,
16741,1680863,conflict,
19589,1680992,conflict,
16785,1681042,conflict,
19589,1681369,conflict,
22500,1681711,conflict,
22478,1681711,conflict,
22903,1681766,conflict,
16785,1681961,conflict,
25286,1682431,conflict,
16755,1682540,conflict,
25286,1682567,conflict,
11027,1682800,conflict,
19589,1682913,conflict,
13888,1683065,conflict,
13037,1683223,conflict,
7164,1683223,conflict,
14084,1683223,conflict,
25279,1683318,conflict,
17278,1683318,conflict,
16742,1683345,conflict,
19711,1683492,conflict,
14527,1683512,conflict,
16919,1683512,conflict,
25600,1683527,conflict,
11288,1683702,conflict,
16742,1683744,conflict,
16742,1683872,conflict,
16742,1683929,conflict,
16785,1684053,conflict,
19649,1684108,conflict,
22500,1684382,conflict,
16785,1684408,conflict,
25279,1684414,conflict,
16785,1684482,conflict,
5194,1684485,conflict,
16755,1684583,conflict,
11080,1684661,conflict,
14437,1684745,conflict,
19633,1684817,conflict,
5265,1684849,conflict,
19665,1684948,conflict,
16763,1684948,conflict,
14141,1684948,conflict,
25968,1685299,conflict,
7676,1685323,participant_in,
13858,1685410,conflict,
22478,1685500,conflict,
5201,1685796,conflict,
11080,1685869,conflict,
19589,1686160,conflict,
19629,1686202,conflict,
22619,1686202,conflict,
16785,1686831,conflict,
23518,1686835,conflict,
16792,1686867,conflict,
25286,1687113,conflict,
8991,1687199,conflict,
21921,1687199,conflict,
20836,1687199,conflict,
16755,1687284,conflict,
25565,1687284,conflict,
22738,1687284,conflict,
19622,1687284,conflict,
19590,1687284,conflict,
25307,1687284,conflict,
25303,1687296,conflict,
11030,1687296,conflict,
22446,1687299,conflict,
11007,1687299,participant_in,
16785,1687312,conflict,
16742,1687320,conflict,
11056,1687320,conflict,
16785,1687320,conflict,
16785,1687346,conflict,
16755,1687365,conflict,
25303,1687401,conflict,
16785,1687401,conflict,
7035,1687402,participant_in,
16785,1687404,conflict,
16751,1687411,conflict,
22478,1687411,conflict,
5194,1687439,conflict,
5194,1687448,conflict,
16785,1687493,conflict,
16742,1687498,conflict,
5265,1687516,conflict,
16755,1687523,conflict,
22478,1687560,conflict,
16785,1687587,conflict,
19649,1687588,conflict,
19604,1687606,conflict,
16755,1687609,conflict,
16755,1687610,conflict,
16755,1687614,conflict,
16785,1687636,conflict,
22493,1687647,participant_in,
16755,1687650,conflict,
13909,1687661,conflict,
16785,1687683,conflict,
16742,1687866,conflict,
19633,1687888,conflict,
11288,1687914,conflict,
8124,1687914,conflict,
8130,1687914,conflict,
16785,1687920,conflict,
25786,1687949,conflict,
5748,1687949,conflict,
8547,1688003,conflict,
16742,1688007,conflict,
25574,1688007,conflict,
25423,1688015,conflict,
14280,1688025,conflict,
16741,1688246,conflict,
19604,1688299,conflict,
25286,1688356,conflict,
11013,1688376,conflict,
25288,1688376,conflict,
22472,1688376,conflict,
11014,1688376,conflict,
11092,1688376,conflict,
19597,1688376,conflict,
16785,1688518,conflict,
11196,1688540,conflict,
11029,1688540,conflict,
11537,1688540,conflict,
22500,1688554,conflict,
5265,1688573,conflict,
8736,1688575,conflict,
11855,1688575,conflict,
8131,1688649,conflict,
23702,1688649,conflict,
25473,1688704,conflict,
11288,1688778,conflict,
8124,1688852,conflict,
8130,1688852,conflict,
16785,1689014,conflict,
8114,1689024,conflict,
16785,1689024,conflict,
16755,1689071,conflict,
16785,1689075,conflict,
11027,1689351,conflict,
5201,1689380,conflict,
14029,1689385,conflict,
23452,1689385,conflict,
14029,1689447,conflict,
19820,1689447,conflict,
11510,1689447,conflict,
13892,1689564,conflict,
22512,1689725,conflict,
22512,1689726,conflict,
22500,1689746,conflict,
22478,1689746,conflict,
11288,1689782,conflict,
8124,1689782,conflict,
8130,1689782,conflict,
5397,1689785,conflict,
22657,1689785,conflict,
16841,1689785,conflict,
22478,1689990,conflict,
19711,1690026,conflict,
16755,1690093,conflict,
22500,1690130,conflict,
19633,1690130,conflict,
7035,1690157,participant_in,
5265,1690164,conflict,
16799,1690209,conflict,
25289,1690292,conflict,
25288,1690292,conflict,
14493,1690292,conflict,
22514,1690292,conflict,
19589,1690356,conflict,
16785,1690474,conflict,
22525,1690734,conflict,
5689,1690847,conflict,
5785,1690847,conflict,
13973,1690847,conflict,
22740,1690847,conflict,
17032,1690847,conflict,
19589,1690847,conflict,
5201,1691291,conflict,
22619,1691291,conflict,
19588,1691354,conflict,
14148,1691370,conflict,
19589,1691370,conflict,
19589,1691452,conflict,
16742,1691514,conflict,
